month,concept,bls_series,unit_price,norm_unit,priced_by
2011-08,cheddar,APU0300710212,0.328,oz,published
2011-09,cheddar,APU0300710212,0.33269,oz,published
2011-10,cheddar,APU0300710212,0.34394,oz,published
2011-11,cheddar,APU0300710212,0.31556,oz,published
2011-12,cheddar,APU0300710212,0.3205,oz,published
2012-01,cheddar,APU0300710212,0.32844,oz,published
2012-02,cheddar,APU0300710212,0.32794,oz,published
2012-03,cheddar,APU0300710212,0.31794,oz,published
2012-04,cheddar,APU0300710212,0.315,oz,published
2012-05,cheddar,APU0300710212,0.32144,oz,published
2012-06,cheddar,APU0300710212,0.32594,oz,published
2012-07,cheddar,APU0300710212,0.33625,oz,published
2012-08,cheddar,APU0300710212,0.33206,oz,published
2012-09,cheddar,APU0300710212,0.34806,oz,published
2012-10,cheddar,APU0300710212,0.36281,oz,published
2012-11,cheddar,APU0300710212,0.36088,oz,published
2012-12,cheddar,APU0300710212,0.371,oz,published
2013-01,cheddar,APU0300710212,0.37031,oz,published
2013-02,cheddar,APU0300710212,0.39606,oz,published
2013-03,cheddar,APU0300710212,0.36319,oz,published
2013-04,cheddar,APU0300710212,0.35087,oz,published
2013-05,cheddar,APU0300710212,0.3425,oz,published
2013-06,cheddar,APU0300710212,0.31838,oz,published
2013-07,cheddar,APU0300710212,0.32662,oz,published
2013-08,cheddar,APU0300710212,0.32256,oz,published
2013-09,cheddar,APU0300710212,0.32244,oz,published
2013-10,cheddar,APU0300710212,0.32,oz,published
2013-11,cheddar,APU0300710212,0.31919,oz,published
2013-12,cheddar,APU0300710212,0.31106,oz,published
2014-01,cheddar,APU0300710212,0.31594,oz,published
2014-02,cheddar,APU0300710212,0.31906,oz,published
2014-03,cheddar,APU0300710212,0.32719,oz,published
2014-04,cheddar,APU0300710212,0.33987,oz,published
2014-05,cheddar,APU0300710212,0.32869,oz,published
2014-06,cheddar,APU0300710212,0.33369,oz,published
2014-07,cheddar,APU0300710212,0.33681,oz,published
2014-08,cheddar,APU0300710212,0.3335,oz,published
2014-09,cheddar,APU0300710212,0.335,oz,published
2014-10,cheddar,APU0300710212,0.3245,oz,published
2014-11,cheddar,APU0300710212,0.33413,oz,published
2014-12,cheddar,APU0300710212,0.34094,oz,published
2015-01,cheddar,APU0300710212,0.33344,oz,published
2015-02,cheddar,APU0300710212,0.33419,oz,published
2015-03,cheddar,APU0300710212,0.32394,oz,published
2015-04,cheddar,APU0300710212,0.32219,oz,published
2015-05,cheddar,APU0300710212,0.30725,oz,published
2015-06,cheddar,APU0300710212,0.31144,oz,published
2015-07,cheddar,APU0300710212,0.31756,oz,published
2015-08,cheddar,APU0300710212,0.32238,oz,published
2015-09,cheddar,APU0300710212,0.31988,oz,published
2015-10,cheddar,APU0300710212,0.33181,oz,published
2015-11,cheddar,APU0300710212,0.333,oz,published
2015-12,cheddar,APU0300710212,0.324,oz,published
2016-01,cheddar,APU0300710212,0.32706,oz,published
2016-02,cheddar,APU0300710212,0.32075,oz,published
2016-03,cheddar,APU0300710212,0.31981,oz,published
2016-04,cheddar,APU0300710212,0.321,oz,published
2016-05,cheddar,APU0300710212,0.32131,oz,published
2016-06,cheddar,APU0300710212,0.31612,oz,published
2016-07,cheddar,APU0300710212,0.31062,oz,published
2016-08,cheddar,APU0300710212,0.32625,oz,published
2016-09,cheddar,APU0300710212,0.31225,oz,published
2016-10,cheddar,APU0300710212,0.32569,oz,published
2016-11,cheddar,APU0300710212,0.313,oz,published
2016-12,cheddar,APU0300710212,0.32212,oz,published
2017-01,cheddar,APU0300710212,0.31625,oz,published
2017-02,cheddar,APU0300710212,0.28819,oz,published
2017-03,cheddar,APU0300710212,0.27337,oz,published
2017-04,cheddar,APU0300710212,0.29431,oz,published
2017-05,cheddar,APU0300710212,0.29581,oz,published
2017-06,cheddar,APU0300710212,0.30094,oz,published
2017-07,cheddar,APU0300710212,0.30088,oz,published
2017-08,cheddar,APU0300710212,0.29481,oz,published
2017-09,cheddar,APU0300710212,0.31962,oz,published
2017-10,cheddar,APU0300710212,0.32494,oz,published
2017-11,cheddar,APU0300710212,0.32769,oz,published
2017-12,cheddar,APU0300710212,0.32869,oz,published
2018-01,cheddar,APU0300710212,0.31631,oz,published
2018-02,cheddar,APU0300710212,0.33494,oz,published
2018-03,cheddar,APU0300710212,0.32506,oz,published
2018-04,cheddar,APU0300710212,0.33494,oz,published
2018-05,cheddar,APU0300710212,0.32719,oz,published
2018-06,cheddar,APU0300710212,0.32356,oz,published
2018-07,cheddar,APU0300710212,0.31031,oz,published
2018-08,cheddar,APU0300710212,0.3225,oz,published
2018-09,cheddar,APU0300710212,0.3155,oz,published
2018-10,cheddar,APU0300710212,0.33381,oz,published
2018-11,cheddar,APU0300710212,0.33637,oz,published
2018-12,cheddar,APU0300710212,0.33937,oz,published
2019-01,cheddar,APU0300710212,0.33025,oz,published
2019-02,cheddar,APU0300710212,0.32012,oz,published
2019-03,cheddar,APU0300710212,0.32612,oz,published
2019-04,cheddar,APU0300710212,0.33213,oz,published
2019-05,cheddar,APU0300710212,0.32731,oz,published
2019-06,cheddar,APU0300710212,0.33513,oz,published
2019-07,cheddar,APU0300710212,0.34031,oz,published
2019-08,cheddar,APU0300710212,0.334,oz,published
2019-09,cheddar,APU0300710212,0.33244,oz,published
2019-10,cheddar,APU0300710212,0.33475,oz,published
2019-11,cheddar,APU0300710212,0.35044,oz,published
2019-12,cheddar,APU0300710212,0.33913,oz,published
2020-01,cheddar,APU0300710212,0.32925,oz,published
2020-02,cheddar,APU0300710212,0.33469,oz,published
2020-03,cheddar,APU0300710212,0.33775,oz,published
2020-04,cheddar,APU0300710212,0.34787,oz,published
2020-05,cheddar,APU0300710212,0.36344,oz,published
2020-06,cheddar,APU0300710212,0.36119,oz,published
2020-07,cheddar,APU0300710212,0.37375,oz,published
2020-08,cheddar,APU0300710212,0.37781,oz,published
2020-09,cheddar,APU0300710212,0.382,oz,published
2020-10,cheddar,APU0300710212,0.38006,oz,published
2020-11,cheddar,APU0300710212,0.37769,oz,published
2020-12,cheddar,APU0300710212,0.3555,oz,published
2021-01,cheddar,APU0300710212,0.37406,oz,published
2021-02,cheddar,APU0300710212,0.372,oz,published
2021-03,cheddar,APU0300710212,0.37319,oz,published
2021-04,cheddar,APU0300710212,0.35256,oz,published
2021-05,cheddar,APU0300710212,0.33406,oz,published
2021-06,cheddar,APU0300710212,0.325,oz,published
2021-07,cheddar,APU0300710212,0.32906,oz,published
2021-08,cheddar,APU0300710212,0.331,oz,published
2021-09,cheddar,APU0300710212,0.3345,oz,published
2021-10,cheddar,APU0300710212,0.32963,oz,published
2021-11,cheddar,APU0300710212,0.32169,oz,published
2021-12,cheddar,APU0300710212,0.30438,oz,published
2022-01,cheddar,APU0300710212,0.31031,oz,published
2022-02,cheddar,APU0300710212,0.31469,oz,published
2022-03,cheddar,APU0300710212,0.31738,oz,published
2022-04,cheddar,APU0300710212,0.33244,oz,published
2022-05,cheddar,APU0300710212,0.32944,oz,published
2022-06,cheddar,APU0300710212,0.35044,oz,published
2022-07,cheddar,APU0300710212,0.35756,oz,published
2022-08,cheddar,APU0300710212,0.37094,oz,published
2022-09,cheddar,APU0300710212,0.37912,oz,published
2022-10,cheddar,APU0300710212,0.35594,oz,published
2022-11,cheddar,APU0300710212,0.36206,oz,published
2022-12,cheddar,APU0300710212,0.35894,oz,published
2023-01,cheddar,APU0300710212,0.36794,oz,published
2023-02,cheddar,APU0300710212,0.35287,oz,published
2023-03,cheddar,APU0300710212,0.37269,oz,published
2023-04,cheddar,APU0300710212,0.36806,oz,published
2023-05,cheddar,APU0300710212,0.36644,oz,published
2023-06,cheddar,APU0300710212,0.36775,oz,published
2023-07,cheddar,APU0300710212,0.37019,oz,published
2023-08,cheddar,APU0300710212,0.372,oz,published
2023-09,cheddar,APU0300710212,0.36988,oz,published
2023-10,cheddar,APU0300710212,0.3665,oz,published
2023-11,cheddar,APU0300710212,0.33737,oz,published
2023-12,cheddar,APU0300710212,0.33587,oz,published
2024-01,cheddar,APU0300710212,0.36256,oz,published
2024-02,cheddar,APU0300710212,0.35837,oz,published
2024-03,cheddar,APU0300710212,0.35075,oz,published
2024-04,cheddar,APU0300710212,0.33519,oz,published
2024-05,cheddar,APU0300710212,0.33431,oz,published
2024-06,cheddar,APU0300710212,0.33225,oz,published
2024-07,cheddar,APU0300710212,0.325,oz,published
2024-08,cheddar,APU0300710212,0.33306,oz,published
2024-09,cheddar,APU0300710212,0.33194,oz,published
2024-10,cheddar,APU0300710212,0.34919,oz,published
2024-11,cheddar,APU0300710212,0.34994,oz,published
2024-12,cheddar,APU0300710212,0.33863,oz,published
2025-01,cheddar,APU0300710212,0.34475,oz,published
2025-02,cheddar,APU0300710212,0.33369,oz,published
2025-03,cheddar,APU0300710212,0.34337,oz,published
2025-04,cheddar,APU0300710212,0.34706,oz,published
2025-05,cheddar,APU0300710212,0.342,oz,published
2025-06,cheddar,APU0300710212,0.33387,oz,published
2025-07,cheddar,APU0300710212,0.3285,oz,published
2025-08,cheddar,APU0300710212,0.34031,oz,published
2025-09,cheddar,APU0300710212,0.34413,oz,published
2025-10,cheddar,APU0300710212,0.34413,oz,carried
2025-11,cheddar,APU0300710212,0.33519,oz,published
2025-12,cheddar,APU0300710212,0.33575,oz,published
2026-01,cheddar,APU0300710212,0.34994,oz,published
2026-02,cheddar,APU0300710212,0.34337,oz,published
2026-03,cheddar,APU0300710212,0.34831,oz,published
2026-04,cheddar,APU0300710212,0.34737,oz,published
2026-05,cheddar,APU0300710212,0.32681,oz,published
2026-06,cheddar,APU0300710212,0.33137,oz,published
2026-07,cheddar,APU0300710212,0.33331,oz,published
2026-08,cheddar,APU0300710212,0.33694,oz,published
2006-01,ice_cream,APU0300710411,0.06081,oz,published
2006-02,ice_cream,APU0300710411,0.05891,oz,published
2006-03,ice_cream,APU0300710411,0.06045,oz,published
2006-04,ice_cream,APU0300710411,0.06095,oz,published
2006-05,ice_cream,APU0300710411,0.05998,oz,published
2006-06,ice_cream,APU0300710411,0.05995,oz,published
2006-07,ice_cream,APU0300710411,0.05883,oz,published
2006-08,ice_cream,APU0300710411,0.05978,oz,published
2006-09,ice_cream,APU0300710411,0.05936,oz,published
2006-10,ice_cream,APU0300710411,0.06278,oz,published
2006-11,ice_cream,APU0300710411,0.06525,oz,published
2006-12,ice_cream,APU0300710411,0.06558,oz,published
2007-01,ice_cream,APU0300710411,0.06692,oz,published
2007-02,ice_cream,APU0300710411,0.06536,oz,published
2007-03,ice_cream,APU0300710411,0.06653,oz,published
2007-04,ice_cream,APU0300710411,0.06808,oz,published
2007-05,ice_cream,APU0300710411,0.06442,oz,published
2007-06,ice_cream,APU0300710411,0.06209,oz,published
2007-07,ice_cream,APU0300710411,0.06314,oz,published
2007-08,ice_cream,APU0300710411,0.06594,oz,published
2007-09,ice_cream,APU0300710411,0.06486,oz,published
2007-10,ice_cream,APU0300710411,0.06584,oz,published
2007-11,ice_cream,APU0300710411,0.06594,oz,published
2007-12,ice_cream,APU0300710411,0.06488,oz,published
2008-01,ice_cream,APU0300710411,0.06666,oz,published
2008-02,ice_cream,APU0300710411,0.06658,oz,published
2008-03,ice_cream,APU0300710411,0.06436,oz,published
2008-04,ice_cream,APU0300710411,0.06745,oz,published
2008-05,ice_cream,APU0300710411,0.06302,oz,published
2008-06,ice_cream,APU0300710411,0.06458,oz,published
2008-07,ice_cream,APU0300710411,0.06723,oz,published
2008-08,ice_cream,APU0300710411,0.06975,oz,published
2008-09,ice_cream,APU0300710411,0.07034,oz,published
2008-10,ice_cream,APU0300710411,0.07037,oz,published
2008-11,ice_cream,APU0300710411,0.06856,oz,published
2008-12,ice_cream,APU0300710411,0.06811,oz,published
2009-01,ice_cream,APU0300710411,0.06655,oz,published
2009-02,ice_cream,APU0300710411,0.06847,oz,published
2009-03,ice_cream,APU0300710411,0.0683,oz,published
2009-04,ice_cream,APU0300710411,0.06538,oz,published
2009-05,ice_cream,APU0300710411,0.06945,oz,published
2009-06,ice_cream,APU0300710411,0.06763,oz,published
2009-07,ice_cream,APU0300710411,0.06963,oz,published
2009-08,ice_cream,APU0300710411,0.0723,oz,published
2009-09,ice_cream,APU0300710411,0.06845,oz,published
2009-10,ice_cream,APU0300710411,0.06881,oz,published
2009-11,ice_cream,APU0300710411,0.06905,oz,published
2009-12,ice_cream,APU0300710411,0.06998,oz,published
2010-01,ice_cream,APU0300710411,0.07139,oz,published
2010-02,ice_cream,APU0300710411,0.07064,oz,published
2010-03,ice_cream,APU0300710411,0.07253,oz,published
2010-04,ice_cream,APU0300710411,0.07308,oz,published
2010-05,ice_cream,APU0300710411,0.06927,oz,published
2010-06,ice_cream,APU0300710411,0.07197,oz,published
2010-07,ice_cream,APU0300710411,0.07142,oz,published
2010-08,ice_cream,APU0300710411,0.07077,oz,published
2010-09,ice_cream,APU0300710411,0.07031,oz,published
2010-10,ice_cream,APU0300710411,0.07014,oz,published
2010-11,ice_cream,APU0300710411,0.07427,oz,published
2010-12,ice_cream,APU0300710411,0.07456,oz,published
2011-01,ice_cream,APU0300710411,0.0728,oz,published
2011-02,ice_cream,APU0300710411,0.07339,oz,published
2011-03,ice_cream,APU0300710411,0.07848,oz,published
2011-04,ice_cream,APU0300710411,0.07841,oz,published
2011-05,ice_cream,APU0300710411,0.07361,oz,published
2011-06,ice_cream,APU0300710411,0.07664,oz,published
2011-07,ice_cream,APU0300710411,0.07975,oz,published
2011-08,ice_cream,APU0300710411,0.08064,oz,published
2011-09,ice_cream,APU0300710411,0.08048,oz,published
2011-10,ice_cream,APU0300710411,0.08284,oz,published
2011-11,ice_cream,APU0300710411,0.08495,oz,published
2011-12,ice_cream,APU0300710411,0.08045,oz,published
2012-01,ice_cream,APU0300710411,0.08433,oz,published
2012-02,ice_cream,APU0300710411,0.08295,oz,published
2012-03,ice_cream,APU0300710411,0.0793,oz,published
2012-04,ice_cream,APU0300710411,0.08373,oz,published
2012-05,ice_cream,APU0300710411,0.08352,oz,published
2012-06,ice_cream,APU0300710411,0.08528,oz,published
2012-07,ice_cream,APU0300710411,0.08323,oz,published
2012-08,ice_cream,APU0300710411,0.07914,oz,published
2012-09,ice_cream,APU0300710411,0.08488,oz,published
2012-10,ice_cream,APU0300710411,0.09259,oz,published
2012-11,ice_cream,APU0300710411,0.09152,oz,published
2012-12,ice_cream,APU0300710411,0.09478,oz,published
2013-01,ice_cream,APU0300710411,0.08934,oz,published
2013-02,ice_cream,APU0300710411,0.08822,oz,published
2013-03,ice_cream,APU0300710411,0.08797,oz,published
2013-04,ice_cream,APU0300710411,0.08834,oz,published
2013-05,ice_cream,APU0300710411,0.08716,oz,published
2013-06,ice_cream,APU0300710411,0.08961,oz,published
2013-07,ice_cream,APU0300710411,0.08739,oz,published
2013-08,ice_cream,APU0300710411,0.08811,oz,published
2013-09,ice_cream,APU0300710411,0.0863,oz,published
2013-10,ice_cream,APU0300710411,0.0858,oz,published
2013-11,ice_cream,APU0300710411,0.08095,oz,published
2013-12,ice_cream,APU0300710411,0.08305,oz,published
2014-01,ice_cream,APU0300710411,0.08416,oz,published
2014-02,ice_cream,APU0300710411,0.08831,oz,published
2014-03,ice_cream,APU0300710411,0.08153,oz,published
2014-04,ice_cream,APU0300710411,0.0852,oz,published
2014-05,ice_cream,APU0300710411,0.07748,oz,published
2014-06,ice_cream,APU0300710411,0.07537,oz,published
2014-07,ice_cream,APU0300710411,0.07797,oz,published
2014-08,ice_cream,APU0300710411,0.07755,oz,published
2014-09,ice_cream,APU0300710411,0.07727,oz,published
2014-10,ice_cream,APU0300710411,0.07436,oz,published
2014-11,ice_cream,APU0300710411,0.0772,oz,published
2014-12,ice_cream,APU0300710411,0.07889,oz,published
2015-01,ice_cream,APU0300710411,0.07859,oz,published
2015-02,ice_cream,APU0300710411,0.07903,oz,published
2015-03,ice_cream,APU0300710411,0.07827,oz,published
2015-04,ice_cream,APU0300710411,0.07573,oz,published
2015-05,ice_cream,APU0300710411,0.07231,oz,published
2015-06,ice_cream,APU0300710411,0.07062,oz,published
2015-07,ice_cream,APU0300710411,0.06614,oz,published
2015-08,ice_cream,APU0300710411,0.06852,oz,published
2015-09,ice_cream,APU0300710411,0.07116,oz,published
2015-10,ice_cream,APU0300710411,0.07095,oz,published
2015-11,ice_cream,APU0300710411,0.07222,oz,published
2015-12,ice_cream,APU0300710411,0.07469,oz,published
2016-01,ice_cream,APU0300710411,0.07442,oz,published
2016-02,ice_cream,APU0300710411,0.07378,oz,published
2016-03,ice_cream,APU0300710411,0.07506,oz,published
2016-04,ice_cream,APU0300710411,0.07497,oz,published
2016-05,ice_cream,APU0300710411,0.06991,oz,published
2016-06,ice_cream,APU0300710411,0.06681,oz,published
2016-07,ice_cream,APU0300710411,0.06864,oz,published
2016-08,ice_cream,APU0300710411,0.06683,oz,published
2016-09,ice_cream,APU0300710411,0.06714,oz,published
2016-10,ice_cream,APU0300710411,0.07206,oz,published
2016-11,ice_cream,APU0300710411,0.0715,oz,published
2016-12,ice_cream,APU0300710411,0.07228,oz,published
2017-01,ice_cream,APU0300710411,0.07384,oz,published
2017-02,ice_cream,APU0300710411,0.07317,oz,published
2017-03,ice_cream,APU0300710411,0.07222,oz,published
2017-04,ice_cream,APU0300710411,0.07387,oz,published
2017-05,ice_cream,APU0300710411,0.07103,oz,published
2017-06,ice_cream,APU0300710411,0.07233,oz,published
2017-07,ice_cream,APU0300710411,0.07266,oz,published
2017-08,ice_cream,APU0300710411,0.07302,oz,published
2017-09,ice_cream,APU0300710411,0.07275,oz,published
2017-10,ice_cream,APU0300710411,0.07187,oz,published
2017-11,ice_cream,APU0300710411,0.07175,oz,published
2017-12,ice_cream,APU0300710411,0.0738,oz,published
2018-01,ice_cream,APU0300710411,0.07369,oz,published
2018-02,ice_cream,APU0300710411,0.07419,oz,published
2018-03,ice_cream,APU0300710411,0.07673,oz,published
2018-04,ice_cream,APU0300710411,0.07384,oz,published
2018-05,ice_cream,APU0300710411,0.07367,oz,published
2018-06,ice_cream,APU0300710411,0.07019,oz,published
2018-07,ice_cream,APU0300710411,0.07397,oz,published
2018-08,ice_cream,APU0300710411,0.07395,oz,published
2018-09,ice_cream,APU0300710411,0.07505,oz,published
2018-10,ice_cream,APU0300710411,0.07561,oz,published
2018-11,ice_cream,APU0300710411,0.07752,oz,published
2018-12,ice_cream,APU0300710411,0.07517,oz,published
2019-01,ice_cream,APU0300710411,0.07692,oz,published
2019-02,ice_cream,APU0300710411,0.07758,oz,published
2019-03,ice_cream,APU0300710411,0.07317,oz,published
2019-04,ice_cream,APU0300710411,0.07478,oz,published
2019-05,ice_cream,APU0300710411,0.07541,oz,published
2019-06,ice_cream,APU0300710411,0.07406,oz,published
2019-07,ice_cream,APU0300710411,0.07292,oz,published
2019-08,ice_cream,APU0300710411,0.07253,oz,published
2019-09,ice_cream,APU0300710411,0.07337,oz,published
